Time,Ar_press,Ar_mass_flow,He_mass_flow,He_press,He_vol_flow,Ar_vol_flow,Ar_STP_press,He_STP_press
2021-08-26T22:27:16.343,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:27:46.560,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:28:16.785,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:28:46.998,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:29:17.202,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:29:47.396,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:30:17.579,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:30:47.802,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:31:18.012,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:31:48.233,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:32:18.445,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:32:48.656,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:33:18.836,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:33:49.051,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:34:19.296,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:34:49.517,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:35:19.735,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:35:49.960,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:36:20.185,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:36:50.360,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:37:20.574,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:37:50.784,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:38:20.996,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:38:51.215,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:39:21.451,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:39:51.663,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:40:21.880,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:40:52.091,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:41:22.287,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:41:52.524,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:42:22.715,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:42:52.943,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:43:23.171,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:43:53.368,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:44:23.577,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:44:53.807,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:45:24.008,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:45:54.233,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:46:24.454,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:46:54.672,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:47:24.864,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:47:55.125,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:48:25.339,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:48:55.543,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:49:25.723,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:49:55.930,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:50:26.194,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:50:56.430,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:51:26.652,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:51:56.872,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:52:27.059,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:52:57.275,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:53:27.489,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:53:57.707,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:54:27.953,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:54:58.149,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:55:28.355,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:55:58.559,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:56:28.785,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:56:59.023,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:57:29.279,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:57:59.496,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:58:29.713,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:58:59.907,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T22:59:30.165,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:00:00.376,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:00:30.581,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:01:00.794,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:01:30.993,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:02:01.240,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:02:31.463,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:03:01.701,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:03:31.902,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:04:02.123,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:04:32.328,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:05:02.511,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:05:32.729,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:06:02.906,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:06:33.095,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:07:03.290,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:07:33.529,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:08:03.758,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:08:33.950,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:09:04.157,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:09:34.396,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:10:04.622,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:10:34.837,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:11:05.078,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:11:35.260,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:12:05.456,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:12:35.665,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:13:05.911,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:13:36.136,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:14:06.390,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:14:36.577,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:15:06.777,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:15:36.981,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:16:07.220,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:16:37.428,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:17:07.621,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:17:37.829,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:18:08.040,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:18:38.234,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:19:08.430,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:19:38.670,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:20:08.888,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:20:39.127,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:21:09.406,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:21:39.603,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:22:09.804,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:22:40.004,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:23:10.214,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:23:40.433,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:24:10.685,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:24:40.873,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:25:11.069,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:25:41.282,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:26:11.500,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:26:41.714,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:27:11.970,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:27:42.165,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:28:12.390,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:28:42.601,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:29:12.838,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:29:43.056,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:30:13.282,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:30:43.513,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:31:13.730,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:31:43.912,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:32:14.107,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:32:44.327,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:33:14.544,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:33:44.779,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:34:15.010,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:34:45.220,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:35:15.450,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:35:45.683,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:36:15.873,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:36:46.069,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:37:16.300,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:37:46.518,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:38:16.752,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:38:47.005,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:39:17.216,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:39:47.402,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:40:17.623,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:40:47.824,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:41:18.039,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:41:48.247,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:42:18.450,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:42:48.639,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:43:18.864,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:43:49.074,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:44:19.314,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:44:49.547,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:45:19.749,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:45:49.965,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:46:20.179,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:46:50.399,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:47:20.618,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:47:50.826,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:48:21.030,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:48:51.246,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:49:21.495,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:49:51.678,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:50:21.923,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:50:52.160,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:51:22.375,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:51:52.591,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:52:22.787,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:52:52.971,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:53:23.185,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:53:53.399,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:54:23.611,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:54:53.832,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:55:24.033,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:55:54.255,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:56:24.450,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:56:54.649,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:57:24.886,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:57:55.110,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:58:25.324,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:58:55.531,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:59:25.775,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T23:59:56.006,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:00:26.214,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:00:56.434,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:01:26.643,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:01:56.883,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:02:27.094,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:02:57.327,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:03:27.542,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:03:57.743,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:04:27.951,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:04:58.161,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:05:28.387,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:05:58.616,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:06:28.797,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:06:59.013,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:07:29.228,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:07:59.446,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:08:29.683,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:08:59.914,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:09:30.136,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:10:00.370,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:10:30.601,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:11:00.836,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:11:31.062,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:12:01.279,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:12:31.492,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:13:01.703,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:13:31.920,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:14:02.150,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:14:32.341,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:15:02.575,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:15:32.810,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:16:03.037,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:16:33.244,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:17:03.435,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:17:33.658,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:18:03.843,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:18:34.060,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:19:04.277,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:19:34.490,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:20:04.702,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:20:34.915,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:21:05.154,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:21:35.371,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:22:05.552,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:22:35.746,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:23:05.984,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:23:36.214,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:24:06.431,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:24:36.660,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:25:06.869,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:25:37.075,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:26:07.285,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:26:37.492,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:27:07.707,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:27:37.920,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:28:08.120,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:28:38.311,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:29:08.503,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:29:38.699,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:30:08.893,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:30:39.079,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:31:09.274,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:31:39.477,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:32:09.725,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:32:39.961,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:33:10.200,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:33:40.394,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:34:10.633,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:34:40.849,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:35:11.030,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:35:41.213,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:36:11.465,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:36:41.715,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:37:11.988,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:37:42.247,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:38:12.480,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:38:42.716,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:39:12.919,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:39:43.120,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:40:13.353,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:40:43.553,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:41:13.762,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:41:43.979,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:42:14.256,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:42:44.482,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:43:14.684,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:43:44.872,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:44:15.086,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:44:45.278,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:45:15.493,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:45:45.712,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:46:15.915,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:46:46.195,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:47:16.418,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:47:46.609,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:48:16.836,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:48:47.075,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:49:17.290,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:49:47.513,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:50:17.715,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:50:47.920,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:51:18.137,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:51:48.337,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:52:18.524,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:52:48.745,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:53:18.989,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:53:49.198,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:54:19.428,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:54:49.622,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:55:19.864,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T00:55:50.071,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
